"CODIGO_DANE","MUNICIPIO","DEPTO","COD_LOCAL","LOCAL","EST_DIRECCION","NIT","OPERADOR","CONTRATO"
"50573","PUERTO LÓPEZ","META","53.784","STAR GAMES SAS","CL 6 7 06","901297092","DIVER ALADINO PUERTO LOPEZ","C1770"
"50573","PUERTO LÓPEZ","META","53.784","STAR GAMES SAS","CL 6 7 06","901297092","DIVER ALADINO PUERTO LOPEZ","C1730"
"50573","PUERTO LÓPEZ","META","57.721","MAGU GAMES SAS","CARRERA 8 N 6-03-13 CALLE 6 N 8-02-06-10 GAITAN","901375161","CASINO RECREATIVO EL TRIUNFO","C1757"
"50573","PUERTO LÓPEZ","META","57.753","SILVER TECH CO SAS","CR 8 6 03 13 CL 6 8 02 06 10 GAITAN","901510914","CASINO RECREATIVO EL TRIUNFO","C1824"
"50573","PUERTO LÓPEZ","META","55.278","DIVERSIONES TECNOLOGICAS S.A.S","CL 5   9  17 19 POLICARPA","901003765","DIVERSIONES SAN DIEGO","C1879"
"50573","PUERTO LÓPEZ","META","54.167","JUEGOS MAX S.A.S.","CR 8 6 03 13 CL 6 8 02 06 10 GAITAN","901121296","CASINO RECREATIVO EL TRIUNFO","C1992"
"50573","PUERTO LÓPEZ","META","57.753","SILVER TECH CO SAS","CR 8 6 03 13 CL 6 8 02 06 10 GAITAN","901510914","CASINO RECREATIVO EL TRIUNFO","C1868"
"50573","PUERTO LÓPEZ","META","57.379","MAGU GAMES SAS","CARRERA 8 N 6-03-13 CALLE 6 N 8-02-06-10 GAITAN","901375161","CASINO RECREATIVO EL TRIUNFO","C1757"
"50573","PUERTO LÓPEZ","META","38.727","ASESORIA COMERCIAL HASTAM S.A.S.","CL  5   9 62 68 K 10 5 04 C 69 59","900571195","LA VIÑA BAR CASINO","C2123"
"50573","PUERTO LÓPEZ","META","46.036","RECREATIVOS REAL GAMES S.A.S.","CL 6   7  6","901130005","PASION POR EL JUEGO","C2120"
"50573","PUERTO LÓPEZ","META","16.243","SLOTS PARTS S.A.S","CR 8 5 05","900129693","EL CONDADO DE PUERTO LOPEZ","C1889"
"50577","PUERTO LLERAS","META","50.773","STAR GAMES SAS","CL 7 3 14 CENTRO","901297092","CASINO 7 DORADO PUERTO LLERAS","C1770"
"50577","PUERTO LLERAS","META","50.773","STAR GAMES SAS","CL 7 3 14 CENTRO","901297092","CASINO 7 DORADO PUERTO LLERAS","C1730"
"50590","PUERTO RICO","META","57.649","FORTALEZA GAMES S.A.S.","CL 13 2 03 05 11 15","901299373","CASINO MOONLIGHT","C1802"
"50590","PUERTO RICO","META","61.353","ALBOR TECH SAS","CL 13 2 03 05 11 15","901857375","CASINO MOONLIGHT","C2165"
"50590","PUERTO RICO","META","50.969","DIVERSIONES STAR PLAY S.A.S.","CR 2   12  56 68","900803812","CASINO DIAMANTE L.C.","C2149"
"50590","PUERTO RICO","META","52.969","FORTALEZA GAMES S.A.S.","CL 12 1 94104 106","901299373","CASINO DIAMANTE PUERTO RICO","C1802"
"50590","PUERTO RICO","META","61.041","DIVERSIONES STAR PLAY S.A.S.","CR 2   12  56 68 CENTRO PUERTO RICO META","900803812","CASINO DIAMANTE L.C.","C2149"
"50590","PUERTO RICO","META","42.940","DIVERSIONES STAR PLAY S.A.S.","CR 2   12  56 68","900803812","CASINO DIAMANTE L.C.","C2149"
"50606","RESTREPO","META","17.233","CODERE COLOMBIA S.A.","CL 10 5 03","860520306","SALON PEREIRA","C1948"
"50606","RESTREPO","META","44.195","CODERE COLOMBIA S.A.","CR 5   7  45  CENTRO","860520306","SALON PEREIRA CAS","C1948"
"50606","RESTREPO","META","57.761","INVERSIONES SARO COLOMBIA S.A.S.","CL 9   5  3 05 09 CRA 5 8 57 59 CENTRO","901028095","CASINO ROYAL RESTREPO","C1993"
"50606","RESTREPO","META","57.058","CODERE COLOMBIA S.A.","CR 5 7 13 17","860520306","SALON PEREIRA CAS","C1948"
"50606","RESTREPO","META","42.641","INVERSIONES SARO COLOMBIA S.A.S.","CL 9A  5 03 05 09 K 5 8 57","901028095","CASINO ROYAL RESTREPO","C1993"
"50606","RESTREPO","META","37.235","CODERE COLOMBIA S.A.","MZ 8 CASA 8 EL PQ","860520306","ESTADERO Y COMIDA RAPIDA CENTRAL  12","C1948"
"50606","RESTREPO","META","37.901","INVERSIONES Y RECREATIVOS LA FORTUNA SAS","CR 5 9 68 B GAITAN","822007344","CASINO Y JUEGOS ROYAL KING RESTREPO","C2147"
"50606","RESTREPO","META","17.272","CODERE COLOMBIA S.A.","CR 5 7 45","860520306","SALON PEREIRA","C1948"
"50606","RESTREPO","META","51.067","INVERSIONES SARO COLOMBIA S.A.S.","CL 9 A  5  3 05 09 K 5 8 57","901028095","CASINO ROYAL RESTREPO","C1993"
"50606","RESTREPO","META","54.018","CODERE COLOMBIA S.A.","CR 5   7  13 7-17","860520306","SALON PEREIRA CAS","C1948"
"50606","RESTREPO","META","16.168","SOCIEDAD EMPRESARIAL DE COLOMBIA S.A.S.","CR 5 A 9 68","900618458","ROYAL RESTREPO","C2061"
"50606","RESTREPO","META","54.517","INVERSIONES SARO COLOMBIA S.A.S.","CL 9   5  3 05 09 CR 5 8 57 59 Centro","901028095","CASINO ROYAL RESTREPO","C1993"
"50683","SAN JUAN DE ARAMA","META","53.733","INVERSIONES GENESIS 27 SAS","CL 11 9 31","901282863","CASINO SAN JUAN DE ARAMA","C1792"
"50683","SAN JUAN DE ARAMA","META","53.302","INVERSIONES GENESIS 27 SAS","CL 11 9 31","901282863","CASINO SAN JUAN DE ARAMA","C1792"
"50683","SAN JUAN DE ARAMA","META","53.302","INVERSIONES GENESIS 27 SAS","CL 11 9 31","901282863","CASINO SAN JUAN DE ARAMA","C1816"
"50683","SAN JUAN DE ARAMA","META","53.733","INVERSIONES GENESIS 27 SAS","CL 11 9 31","901282863","CASINO SAN JUAN DE ARAMA","C1816"
"50689","SAN MARTÍN","META","21.722","INVERSIONES Y RECREATIVOS LA FORTUNA SAS","CL 7 5 66","822007344","CASINOS FORTUNA SAN MARTIN 2","C2147"
"50689","SAN MARTÍN","META","60.862","INVERSIONES Y RECREATIVOS LA FORTUNA SAS","CL 7   5  66  CENTRO","822007344","CASINOS FORTUNA  SAN MARTIN 2","C2147"
"50689","SAN MARTÍN","META","56.555","INVERPRO GS SAS","CARRERA 7 No 8 - 14","901076127","CASA  DE APUESTAS LAS VEGAS","C1887"
"50689","SAN MARTÍN","META","21.728","INVERSIONES Y RECREATIVOS LA FORTUNA SAS","CL 10 4 57","822007344","CASINOS FORTUNA SAN MARTIN 1","C2147"
"50689","SAN MARTÍN","META","49.510","INVERSIONES Y RECREATIVOS LA FORTUNA SAS","CL 7   5  66  CENTRO","822007344","CASINOS FORTUNA  SAN MARTIN 2","C2147"
"50689","SAN MARTÍN","META","41.786","INVERSIONES Y RECREATIVOS LA FORTUNA SAS","CL 7   5  66  LIBERTADORES","822007344","CASINOS FORTUNA SAN MARTIN 2","C2147"
"52001","PASTO","NARIÑO","50.108","J O TECHNOLOGY S.A.S.","CR 19   16  14 LAS AMERICAS","900724318","SUPER SUERTE ELECTRONIC LAS AMERICAS","C1705"
"52001","PASTO","NARIÑO","54.849","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CL 19   26  41  CENTRO","900975275","SALA DE JUEGOS LAS VEGAS","C1863"
"52001","PASTO","NARIÑO","56.261","INVERSUPERJUEGOS S.A.","CL 17   25  11","900107118","GRAND CASINO PASTO 2","C1916"
"52001","PASTO","NARIÑO","60.949","INVERPRO GS SAS","CR 4 12 117","901076127","MATRIX REDES EL PILAR","C1887"
"52001","PASTO","NARIÑO","42.822","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CL 19 26 41 CENTRO","900975275","SALA DE JUEGOS LAS VEGAS","C1863"
"52001","PASTO","NARIÑO","45.518","J O TECHNOLOGY S.A.S.","CR 19   16  14 CARRERA 19 No. 16- 14 LAS AMERICAS","900724318","SUPER SUERTE ELECTRONIC LAS AMERICAS","C1705"
"52001","PASTO","NARIÑO","52.126","GRUPO DE EMPRESARIOS DE COLOMBIA GRECOL","CL 18   21 A 29 37 45 CENTRO","901159452","BINGO VERANO PASTO","C2112"
"52001","PASTO","NARIÑO","55.992","MGALVEZ S.A.S.","CR 20 A 16 75 77 Barrio Centro","901296746","CAMELOT BINGO CASINO","C1907"
"52001","PASTO","NARIÑO","57.221","MEGA DIVERSIONES SAS","CALLE 18 20A25","901056649","MEGA DIVERSIONES SAS","C1953"
"52001","PASTO","NARIÑO","56.259","INVERSUPERJUEGOS S.A.","CL 17   21 A 54","900107118","GRAND CASINO PASTO","C1916"
"52001","PASTO","NARIÑO","22.314","DIVERTIR S. A.","CL 21 8 41","817007129","CASINO MONTANA","C1939"
"52001","PASTO","NARIÑO","43.564","COREAR S.A.S.","CR 24   18  62","900196779","CASINO PASTO PLAZA","C1929"
"52001","PASTO","NARIÑO","52.124","ODESSA S.A.S.","CL 17 20A 49 53 67","901011779","CASINO SUPER WIN","C2099"
"52001","PASTO","NARIÑO","60.944","INVERPRO GS SAS","CL 17 19 46","901076127","MATRIX REDES BUCANEROS","C1887"
"52001","PASTO","NARIÑO","44.281","DIVERTIR S. A.","CL 21   8  41  parque bolivar","817007129","casino montana","C1939"
"52001","PASTO","NARIÑO","41.921","UNICASINOS DE COLOMBIA S.A.","CL 18   29  91","900132122","CASINO TANGO PASTO","C1956"
"52001","PASTO","NARIÑO","43.707","MEGA DIVERSIONES SAS","CALLE 18 20A25","901056649","MEGA DIVERSIONES SAS","C1953"
"52001","PASTO","NARIÑO","56.736","INVERSIONES MILAGRO PASTO SAS","CL 17   26  89","901637128","CASINO ATLANTIC COREAR","C1936"
"52001","PASTO","NARIÑO","56.737","INVERSIONES MILAGRO PASTO SAS","CL 21   8  7","901637128","JUEGOS ELECTRONICOS 1","C1936"
"52001","PASTO","NARIÑO","56.739","INVERSIONES MILAGRO PASTO SAS","CL 18   20  73","901637128","LA ROCA PLAZA","C1936"
"52001","PASTO","NARIÑO","57.655","BINGOS PREMIER COLOMBIA S.A.S.","Calle 18 No. 20-39","901081005","BINGOS PREMIER COLOMBIA 9","C1986"
"52001","PASTO","NARIÑO","60.951","INVERPRO GS SAS","CL 18 43 83","901076127","MATRIX REDES PANDIACO","C1887"
"52001","PASTO","NARIÑO","22.517","BINGOS CODERE S. A.","CL 18 24 69","830147464","CASINO MUNDO FORTUNA","C1745"
"52001","PASTO","NARIÑO","39.725","J O TECHNOLOGY S.A.S.","KR 25 16 48","900724318","SUPER SUERTE ELECTRONIC","C1705"
"52001","PASTO","NARIÑO","44.307","UNICASINOS DE COLOMBIA S.A.","CL 18   29  91","900132122","CASINO TANGO PASTO","C1956"
"52001","PASTO","NARIÑO","50.106","J O TECHNOLOGY S.A.S.","CR 25   16  48  CENTRO","900724318","SUPER SUERTE ELECTRONIC","C1705"
"52001","PASTO","NARIÑO","56.980","INVERSIONES FERVET SAS","CR 7   16  45  POTRERILLO","901637108","CASINO FANTASTICO MONACO","C1945"
"52001","PASTO","NARIÑO","49.927","FIRST GAMING GROUP S.A.S.","CL 11   34  78 LOCAL 213 LA AURORA","900024874","CASINO CARNAVAL PASTO","C2070"
"52001","PASTO","NARIÑO","55.993","MGALVEZ S.A.S.","CL 18 A 8 38 Barrio Avenida Idema","901296746","CASINO AVENIDA IDEMA","C1907"
"52001","PASTO","NARIÑO","56.050","INFRA TECNOLOGIA SAS","CL 17 20A 49 53 67","901535556","CASINO SUPER WIN","C1920"
"52001","PASTO","NARIÑO","56.741","DIVERTIR S. A.","CL 21   8  41  PARQUE BOLIVAR","817007129","CASINO MONTANA","C1939"
"52001","PASTO","NARIÑO","20.243","COREAR S.A.S.","CL 17 26 89","900196779","CASINO ATLANTIC COREAR","C1929"
"52001","PASTO","NARIÑO","59.557","INVERSUPERJUEGOS S.A.","CL 18   20  49  CENTRO","900107118","GRAND CASINO GALERAS","C1916"
"52001","PASTO","NARIÑO","20.240","COREAR S.A.S.","CR 24 18 62","900196779","CASINO PASTO PLAZA","C1929"
"52001","PASTO","NARIÑO","22.384","UNICASINOS DE COLOMBIA S.A.","CC VALLE DE ATRIZ LC 140 141 142 143","900132122","Casino ORION","C1956"
"52001","PASTO","NARIÑO","41.765","BINGOS CODERE S. A.","CL 18   24  69  CENTRO","830147464","CASINO MUNDO FORTUNA","C1745"
"52001","PASTO","NARIÑO","53.250","INVERSUPERJUEGOS S.A.","CL 17   25  11","900107118","GRAND CASINO PASTO 2","C1916"
"52001","PASTO","NARIÑO","57.260","UNICASINOS DE COLOMBIA S.A.","CL 18  CENTRO 29  91  PARQUE INFANTIL","900132122","CASINO TANGO PASTO","C1956"
"52001","PASTO","NARIÑO","60.972","MGALVEZ S.A.S.","CALLE 18A CARRERA 9-31 LOCAL 102","901296746","NAIROBI CASINO","C1907"
"52001","PASTO","NARIÑO","60.943","INVERPRO GS SAS","CR 29 15 47","901076127","MATRIX REDES BOMBONA 1","C1887"
"52001","PASTO","NARIÑO","60.661","BINGOS PREMIER COLOMBIA S.A.S.","CRA 20 No 17 31 41","901081005","BINGOS PREMIER COLOMBIA 9","C1986"
"52001","PASTO","NARIÑO","37.813","CODERE COLOMBIA S.A.","CL 18 24 69/87","860520306","CASINO MUNDO FORTUNA","C1948"
"52001","PASTO","NARIÑO","45.885","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CR 6   16 D 50 CRA 6 No. 16D - 50 MADRIGAL","900975275","CASINO SUPER STAR 777","C1863"
"52001","PASTO","NARIÑO","51.626","BINGOS CODERE S. A.","CR 25   17  84  CENTRO","830147464","CASINO MUNDO FORTUNA","C1745"
"52001","PASTO","NARIÑO","53.871","INVERSIONES ALFA GAMES SAS","CL 18 A  8  38","901488604","CASINO LA GRAN AVENIDA","C1823"
"52001","PASTO","NARIÑO","54.856","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CR 6   16 D 50  MADRIGAL","900975275","CASINO SUPER STAR 777","C1863"
"52001","PASTO","NARIÑO","56.397","COREAR S.A.S.","CR 24   18  62  Centro","900196779","CASINO PASTO PLAZA","C1929"
"52001","PASTO","NARIÑO","56.050","INFRA TECNOLOGIA SAS","CL 17 20A 49 53 67","901535556","CASINO SUPER WIN","C1904"
"52001","PASTO","NARIÑO","59.328","FIRST GAMING GROUP S.A.S.","CL 11   34  78 LOCAL 213 214 215 LA AURORA","900024874","CASINO CARNAVAL PASTO FG","C2070"
"52001","PASTO","NARIÑO","39.691","INVERSUPERJUEGOS S.A.","CL 17 21A 54","900107118","CASINO LA GRAN FORTUNA DE PASTO","C1916"
"52001","PASTO","NARIÑO","43.724","INVERSUPERJUEGOS S.A.","CL 17   21 A 54","900107118","GRAND CASINO PASTO","C1916"
"52110","BUESACO","NARIÑO","58.714","INVERSIONES ALFA GAMES SAS","CR 3   8  11","901488604","CASINO JUANAMBU","C1823"
"52110","BUESACO","NARIÑO","57.741","GLOBAL P&M SAS","CR 3 6 96 CENTRO NORTE","901114017","CASINO CALICHE","C1989"
"52110","BUESACO","NARIÑO","57.378","VALAHIA S.A.S.","CRA 3 10 37","901030377","CASINO PERLA NEGRA","C1890"
"52110","BUESACO","NARIÑO","55.795","GLOBAL P&M SAS","CR 3 6 96 CENTRO NORTE","901114017","CASINO CALICHE","C1989"
"52110","BUESACO","NARIÑO","57.378","VALAHIA S.A.S.","CRA 3 10 37","901030377","CASINO PERLA NEGRA","C1985"
"52215","CÓRDOBA","NARIÑO","43.341","GTM MAQUINAS S.A.S.","CALLE 3 No. 1B-04-10","900483310","Casino cash store","C1913"
"52215","CÓRDOBA","NARIÑO","56.236","GTM MAQUINAS S.A.S.","CALLE 3 No. 1B-04-10","900483310","Casino cash store","C1913"
"52215","CÓRDOBA","NARIÑO","20.372","GTM MAQUINAS S.A.S.","CL 3 1 B 04","900483310","CASINO CASH STORE","C1913"
"52224","CUASPUD","NARIÑO","43.343","GTM MAQUINAS S.A.S.","CALLE 4 No. 2-31 y 2-37","900483310","Juegos gold palace","C1913"
"52224","CUASPUD","NARIÑO","20.374","GTM MAQUINAS S.A.S.","CL 4 2 49","900483310","JUEGOS GOLD PALACE","C1913"
"52317","GUACHUCAL","NARIÑO","55.081","MILAN METS S.A.S.","CR 5 3 44 CALLE PRINCIPAL 20 DE JULIO","901521907","CASINO EL GRAN MANDALAY","C1839"
"52317","GUACHUCAL","NARIÑO","40.123","GTM MAQUINAS S.A.S.","CL 3A 3 86","900483310","CASINO GUACHUCAL PLAY","C1913"
"52317","GUACHUCAL","NARIÑO","55.081","MILAN METS S.A.S.","CR 5 3 44 CALLE PRINCIPAL 20 DE JULIO","901521907","CASINO EL GRAN MANDALAY","C1851"
"52356","IPIALES","NARIÑO","44.369","PUERTO BELEN S.A.S.","CR 7 12 A 63","900996338","CASINO FRONTIERS","C2107"
"52356","IPIALES","NARIÑO","43.723","INVERSUPERJUEGOS S.A.","CL 13   5  65","900107118","GRAN CASINO IPIALES","C1916"
"52356","IPIALES","NARIÑO","52.393","INVERSUPERJUEGOS S.A.","CR 6   14  58","900107118","TEXAS HOLDEM","C1916"
"52356","IPIALES","NARIÑO","39.726","J O TECHNOLOGY S.A.S.","KR 6 15 14","900724318","SUPER SUERTE CLUB","C1705"
"52356","IPIALES","NARIÑO","44.369","PUERTO BELEN S.A.S.","CR 7 12 A 63","900996338","CASINO FRONTIERS","C2013"
"52356","IPIALES","NARIÑO","43.722","INVERSUPERJUEGOS S.A.","CR 6   14  58","900107118","TEXAS HOLDEM","C1916"
"52356","IPIALES","NARIÑO","49.550","MAQUINAS Y MAQUINAS MET S.A.S.","CR 10   14  2","900611723","SUPER FORTUNA IPIALES","C2115"
"52356","IPIALES","NARIÑO","56.257","INVERSUPERJUEGOS S.A.","CR 6   14  58","900107118","TEXAS HOLDEM","C1916"
"52356","IPIALES","NARIÑO","40.332","RECREAR MAQUINAS S.A.S.","KR 7 24 50 CECO GRAN PLAZA IPIALES","900566501","CASINO VENTURA IPIALES","C1979"
"52356","IPIALES","NARIÑO","54.851","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CR 6   13  41  CENTRO","900975275","CASINO TROPICAL","C1863"
"52356","IPIALES","NARIÑO","57.259","UNICASINOS DE COLOMBIA S.A.","CR 6  CENTRO 12  121  PARQUE SAN FELIPE","900132122","SALA DE JUEGOS LA SEXTA- TANGO CASINO","C1956"
"52356","IPIALES","NARIÑO","56.738","INVERSIONES MILAGRO PASTO SAS","CR 6   14  9","901637128","PAGOS ELECTRONICOS A SEXTA","C1936"
"52356","IPIALES","NARIÑO","22.383","UNICASINOS DE COLOMBIA S.A.","CR 6 12 121 ED ORTIZ","900132122","Casino TANGO Ipiales","C1956"
"52356","IPIALES","NARIÑO","39.690","INVERSUPERJUEGOS S.A.","CL 13 5 65","900107118","GRAN CASINO IPIALES","C1916"
"52356","IPIALES","NARIÑO","60.952","INVERPRO GS SAS","K 6 16 72","901076127","MATRIX REDES PAZ VIVERO","C1887"
"52356","IPIALES","NARIÑO","40.081","CODERE COLOMBIA S.A.","KR 7 12A 108","860520306","SUPER FIESTA CASINO","C1948"
"52356","IPIALES","NARIÑO","42.823","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CR 6 9 59 CENTRO","900975275","CASINO POKER","C1863"
"52356","IPIALES","NARIÑO","44.306","UNICASINOS DE COLOMBIA S.A.","CR 6   12  121","900132122","CASINO TANGO IPIALES","C1956"
"52356","IPIALES","NARIÑO","50.107","J O TECHNOLOGY S.A.S.","CL 11   6  33  CENTRO","900724318","SUPER SUERTE CLUB","C1705"
"52356","IPIALES","NARIÑO","54.850","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CR 6   9  59  CENTRO","900975275","CASINO POKER","C1863"
"52356","IPIALES","NARIÑO","59.564","EO&CAS SAS","CR 6   14  58","901154872","TEXAS HOLDEM","C2092"
"52356","IPIALES","NARIÑO","56.258","INVERSUPERJUEGOS S.A.","CL 13   5  65","900107118","GRAND CASINO IPIALES","C1916"
"52356","IPIALES","NARIÑO","60.945","INVERPRO GS SAS","K 11 15 51","901076127","MATRIX REDES CALLE 11","C1887"
"52356","IPIALES","NARIÑO","23.190","INVERSUPERJUEGOS S.A.","CR 6 14 58","900107118","TEXAS HOLDEM","C1916"
"52356","IPIALES","NARIÑO","45.116","RECREAR MAQUINAS S.A.S.","CL 25 6 B - 23","900566501","CASINO VENTURA IPIALES","C1979"
"52356","IPIALES","NARIÑO","51.733","INVERSUPERJUEGOS S.A.","CL 13   5  65","900107118","GRAN CASINO IPIALES","C1916"
"52356","IPIALES","NARIÑO","53.403","MAQUINAS Y MAQUINAS MET S.A.S.","CR 6   15  14 UND 2","900611723","SUPER FORTUNA IPIALES","C2115"
"52356","IPIALES","NARIÑO","59.322","INFRA TECNOLOGIA SAS","CR 6 15 87","901535556","CASINO GARIBALDI","C1904"
"52356","IPIALES","NARIÑO","37.421","INVERSUPERJUEGOS S.A.","CR 6 14 58","900107118","TEXAS HOLDEM","C1916"
"52356","IPIALES","NARIÑO","42.824","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CR 6 13 41 CENTRO","900975275","CASINO TROPICAL","C1863"
"52356","IPIALES","NARIÑO","57.513","RECREAR MAQUINAS S.A.S.","CL 25   6 B 23","900566501","CASINO VENTURA IPIALES","C1979"
"52356","IPIALES","NARIÑO","59.322","INFRA TECNOLOGIA SAS","CR 6 15 87","901535556","CASINO GARIBALDI","C1920"
"52399","LA UNIÓN","NARIÑO","57.673","INVERPRO GS SAS","CLL 13 CS 760 DIV 1","901076127","CYBERTRONICA 1","C1887"
"52399","LA UNIÓN","NARIÑO","54.625","EME RECREATIVOS S.A.S.","CL 19   1  21  Eduardo Santos","805012318","Casino 502 La Union","C1857"
"52399","LA UNIÓN","NARIÑO","46.701","ODESSA S.A.S.","CR 1   14  04","901011779","ELECTRONICOS MERLIN","C2099"
"52399","LA UNIÓN","NARIÑO","49.653","EME RECREATIVOS S.A.S.","CL 19   1  21 PARQUE SUCRE La Inmaculada","805012318","CASINO 502 LA UNION","C1857"
"52399","LA UNIÓN","NARIÑO","56.982","INVERSIONES FERVET SAS","CRA 1 CON CALLE 17 ESQUINA","901637108","JUEGOS ELECTRONICOS LA ROCA 1","C1945"
"52399","LA UNIÓN","NARIÑO","42.296","ODESSA S.A.S.","CR 1   14  4","901011779","ELECTRONICOS MERLING","C2099"
"52573","PUERRES","NARIÑO","20.373","GTM MAQUINAS S.A.S.","CL 4 3 13","900483310","FORTUNE REPLAY","C1913"
"52573","PUERRES","NARIÑO","56.237","GTM MAQUINAS S.A.S.","CL 4   3  13","900483310","Fortune Replay","C1913"
"52573","PUERRES","NARIÑO","43.342","GTM MAQUINAS S.A.S.","CL 4   3  13","900483310","Fortune Replay","C1913"
"52585","PUPIALES","NARIÑO","58.450","INVERSIONES MILAGRO PASTO SAS","CL 6 3 33 BARRIO CENTRO","901637128","CASINO FANTASTICO PUPIALES","C1936"
"52585","PUPIALES","NARIÑO","20.371","GTM MAQUINAS S.A.S.","CL 6 A 4 12","900483310","CASINO LUCKY PLACE","C1913"
"52585","PUPIALES","NARIÑO","56.235","GTM MAQUINAS S.A.S.","CL 6   4  12","900483310","Casino lucky place","C1913"
"52585","PUPIALES","NARIÑO","43.340","GTM MAQUINAS S.A.S.","CL 6   4  12","900483310","Casino lucky place","C1913"
"52678","SAMANIEGO","NARIÑO","60.292","JUEGOS MAX S.A.S.","CR 7 5 80 NUEVO HORIZONTE","901121296","GRAN CASINO SAMANIEGO","C1992"
"52678","SAMANIEGO","NARIÑO","60.292","JUEGOS MAX S.A.S.","CR 7 5 80 NUEVO HORIZONTE","901121296","GRAN CASINO SAMANIEGO","C1755"
"52678","SAMANIEGO","NARIÑO","60.231","PLAY CITY COLOMBIA S.A.S.","CL 6 4 32 barrio industrial sector urbano de samaniego","901014972","CASINO TROPICAL SAMANIEGO","C2044"
"52678","SAMANIEGO","NARIÑO","60.231","PLAY CITY COLOMBIA S.A.S.","CL 6 4 32 barrio industrial sector urbano de samaniego","901014972","CASINO TROPICAL SAMANIEGO","C1829"
"52678","SAMANIEGO","NARIÑO","58.814","MGALVEZ S.A.S.","CR 5 5 03","901296746","CASINO SOL ANDINO","C1907"
"52683","SANDONÁ","NARIÑO","44.381","PUERTO BELEN S.A.S.","CR 4   6  40","900996338","ELECTRONICOS FORTUNA","C2107"
"52683","SANDONÁ","NARIÑO","44.381","PUERTO BELEN S.A.S.","CR 4   6  40","900996338","ELECTRONICOS FORTUNA","C2013"
"52683","SANDONÁ","NARIÑO","49.626","CASINOS MONTECARLO SAS","CR 4   6  35  Comercio","901230106","CASINO REAL FORTUNA","C2096"
"52683","SANDONÁ","NARIÑO","46.702","ODESSA S.A.S.","CR 4   06  40","901011779","ELECTRONICOS FORTUNA","C2099"
"52683","SANDONÁ","NARIÑO","56.983","INVERSIONES FERVET SAS","CRA 4TA 06 10 COMERCIO","901637108","CASINO FANTASTICO GRAN SPHINX","C1945"
"52693","SAN PABLO","NARIÑO","61.347","METS REVOLUTIONS SAS","BRR CL DEL COMERCIO","901892832","CASINO TRIPLE DIAMANTE 1","C2168"
"52693","SAN PABLO","NARIÑO","50.011","FORTALEZA GAMES S.A.S.","BRR CL DEL COMERCIO","901299373","CASINO TRIPLE DIAMANTE 1","C1802"
"52835","TUMACO","NARIÑO","42.543","EME RECREATIVOS S.A.S.","AV LOS ESTUDIANTES CASA 12","805012318","CASINO GALAXIA EME","C1857"
"52835","TUMACO","NARIÑO","60.948","INVERPRO GS SAS","CL 13 8 16","901076127","MATRIX REDES COOTRANAR","C1887"
"52835","TUMACO","NARIÑO","54.631","EME RECREATIVOS S.A.S.","Calle Mosquera No. 77 Edificio Hernandez Piso 1 El Centro","805012318","Gran Casino Real","C1857"
"52835","TUMACO","NARIÑO","54.626","EME RECREATIVOS S.A.S.","Avenida los Estudiantes Casa 12 Los Estudiantes","805012318","Casino Galaxia Eme","C1857"
"52835","TUMACO","NARIÑO","60.942","INVERPRO GS SAS","CL 7D 7A 61","901076127","MATRIX REDES AV LOS ESTUDIANTES","C1887"
"52835","TUMACO","NARIÑO","38.931","EME RECREATIVOS S.A.S.","AV LOS ESTUDIANTES CASA 12 BR CENTRO","805012318","CASINO GALAXIA EME","C1857"
"52835","TUMACO","NARIÑO","54.937","CAPITAL GAMES SAS","CLL DEL COMERCIO CS 1097 VR LLORENTE","901336288","CASINO DRAGON ROJO LLORENTE","C1773"
"52835","TUMACO","NARIÑO","42.545","EME RECREATIVOS S.A.S.","CL MOSQUERA N 77 EDIFICIO HERNANDEZ PISO 1","805012318","GRAN CASINO REAL","C1857"
"52835","TUMACO","NARIÑO","47.573","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CR 9 B  41  49 CALLE MOSQUERA O 7 DE AGOSTO","900975275","MULTI WIN TUMACO","C1863"
"52835","TUMACO","NARIÑO","52.466","CAPITAL GAMES SAS","CALLE DEL COMERCIO CS 106 VRD LLORENTE","901336288","CASINO DRAGON ROJO LLORENTE","C1773"
"52835","TUMACO","NARIÑO","54.858","ORGANIZACIÓN PALACIO SATIZABAL S.A.S.","CR 9 B  41  49  CALLE MOSQUERA O 7 DE AGOSTO","900975275","MULTI WIN TUMACO","C1863"
"52835","TUMACO","NARIÑO","38.216","BONAP GAMES SAS","CL MOSQUERA EDIFICIO HERNANDEZ 77","800210396","CASINO REAL","C2155"
"52835","TUMACO","NARIÑO","18.957","EME RECREATIVOS S.A.S.","CL MOSQUERA 77 ED HERNANDEZ","805012318","GRAN CASINO REAL","C1857"
"52835","TUMACO","NARIÑO","60.947","INVERPRO GS SAS","CL 14 9D 171","901076127","MATRIX REDES CALLE DEL COMERCIO","C1887"
